day,hours,clusterid,initialbufferingduration,rebufferingtimepercentage,videostallspervideo,downlinkthroughput,streamingaccessibility,videostreamingqoe
1/3/2024,11,C2-FTTS1203,0,0,0,102914.86,100,1780.25
1/3/2024,11,C2-FTTS1204,0,0,0,71431.78,100,1255.53
1/3/2024,11,C3-FAPR1201,0,0,0,71706.66,100,1260.11
1/3/2024,11,C3-FBKR1202,0,0,0,97404.72,100,1688.41
1/3/2024,11,C3-FBKR1203,0,0,0,113256.53,100,1952.61
1/3/2024,11,C3-FBWP1201,0,0,0,173349.25,100,2954.15
1/3/2024,11,C3-FBWP1203,0,0,0,173549.31,100,2957.49
1/3/2024,11,C3-FCHM4202,0,0,0,114569.22,100,1974.49
1/3/2024,11,C3-FCKA1202,0,0,0,9801.15,100,228.35
1/3/2024,11,C3-FCSS1203,0,0,0,57632.98,100,1025.55
1/3/2024,11,C3-FDGK1204,0,0,0,87575.81,100,1524.6
1/3/2024,11,C3-FDKN1201,0,0,0,38919.04,100,713.65
1/3/2024,11,C3-FDNY1201,0,0,0,162740.93,100,2777.35
1/3/2024,11,C3-FFAB1201,0,0,0,101325.11,100,1753.75
1/3/2024,11,C3-FFTP1202,0,0,0,74537.37,100,1307.29
1/3/2024,11,C3-FJAM1202,0,0,0,132175.84,100,2267.93
1/3/2024,11,C3-FJAN1202,0,0,0,197504.75,100,3356.75
1/3/2024,11,C3-FJNG1208,0,0,0,156087.69,100,2666.46
1/3/2024,11,C3-FJNG1210,0,0,0,72700.93,100,1276.68
1/3/2024,11,C3-FJNG1211,0,0,0,34610.69,100,641.84
1/3/2024,11,C3-FJNG1212,0,0,0,68520.62,100,1207.01
1/3/2024,11,C3-FJNG1213,0,0,0,58990.01,100,1048.17
1/3/2024,11,C3-FJPW1203,0,0,0,160003.2,100,2731.72
1/3/2024,11,C3-FKBW1204,0,0,0,80732.12,100,1410.54
1/3/2024,11,C3-FKCT1201,0,0,0,101475.55,100,1756.26
1/3/2024,11,C3-FKHT4201,0,0,0,170782.09,100,2911.37
1/3/2024,11,C3-FLOD1204,0,0,0,37242.22,100,685.7
1/3/2024,11,C3-FMCN1202,0,0,0,58089.58,100,1033.16
1/3/2024,11,C3-FMLC4201,0,0,0,138730.47,100,2377.17
1/3/2024,11,C3-FMUX1214,0,0,0,222139,100,3767.32
1/3/2024,11,C3-FMZG1201,0,0,0,77344.16,100,1354.07
1/3/2024,11,C3-FPLN1202,0,0,0,155239.93,100,2652.33
1/3/2024,11,C3-FRJK1201,0,0,0,133178.89,100,2284.65
1/3/2024,11,C3-FRJN1203,0,0,0,135563.38,100,2324.39
1/3/2024,11,C3-FSKT1202,0,0,0,190180.47,100,3234.67
1/3/2024,11,C3-FSSD1202,0,0,0,3006.1,100,115.1
1/3/2024,11,C3-FSUJ1201,0,0,0,209998.88,100,3564.98
1/3/2024,11,C3-FTBS1201,0,0,0,45062.43,100,816.04
1/3/2024,11,C3-FTSA1206,0,0,0,66946.32,100,1180.77
1/3/2024,11,C3-FVHR4204,0,0,0,29144.82,100,550.75
1/3/2024,11,C3-FVHR4205,0,0,0,117658.17,100,2025.97
1/3/2024,11,C3-FYZM1201,0,0,0,89790.4,100,1561.51
1/3/2024,11,C3-FYZM1202,0,0,0,81230.39,100,1418.84
1/3/2024,11,C4-CAPC1201,0,0,0,45310.67,100,820.18
1/3/2024,11,C4-CDNG1202,0,0,0,89648.7,100,1559.15
1/3/2024,11,C4-CDSK1202,0,0,0,58492.51,100,1039.88
1/3/2024,11,C4-CGJT1207,0,0,0,148568.41,100,2541.14
1/3/2024,11,C4-CGUJ1207,0,0,0,163850.89,100,2795.85
1/3/2024,11,C4-CGUJ1209,0,0,0,102580.07,100,1774.67
1/3/2024,11,C4-CGUJ1210,0,0,0,193459.34,100,3289.32
1/3/2024,11,C4-CLMA1201,0,0,0,66589.19,100,1174.82
1/3/2024,11,C4-CMBD1201,0,0,0,56236.79,100,1002.28
1/3/2024,11,C4-CMBD1202,0,0,0,148257.91,100,2535.97
1/3/2024,11,C4-CNWL1202,0,0,0,65607.93,100,1158.47
1/3/2024,11,C4-CNWL1204,0,0,0,12987.58,100,281.46
1/3/2024,11,C4-CPBN1202,0,0,0,41326.72,100,753.78
1/3/2024,11,C4-CPHA1201,0,0,0,43280.37,100,786.34
1/3/2024,11,C4-CPSR1204,0,0,0,67616.06,100,1191.93
1/3/2024,11,C4-CQDS1202,0,0,0,84241.23,100,1469.02
1/3/2024,11,C4-CSAM1202,0,0,0,43589.26,100,791.49
1/3/2024,11,C4-CSLT1204,0,0,0,44691.31,100,809.86
1/3/2024,11,C4-CSLT1208,0,0,0,168857.27,100,2879.29
1/3/2024,11,C4-CSLT1212,0,0,0,30924.51,100,580.41
1/3/2024,11,C4-CWZD1201,0,0,0,50403.35,100,905.06
1/3/2024,11,N1-NBGH1201,0,0,0,140818.73,100,2411.98
1/3/2024,11,N1-NBHM1201,0,0,0,141806.56,100,2428.44
1/3/2024,11,N1-NCSS1203,0,0,0,98381.26,100,1704.69
1/3/2024,11,N1-NCWL1202,0,0,0,94730.94,100,1643.85
1/3/2024,11,N1-NDHR1202,0,0,0,118315.27,100,2036.92
1/3/2024,11,N1-NDNA1202,0,0,0,85991.64,100,1498.19
1/3/2024,11,N1-NFTJ1201,0,0,0,75175.41,100,1317.92
1/3/2024,11,N1-NGKN1202,0,0,0,67725.24,100,1193.75
1/3/2024,11,N1-NHAJ1201,0,0,0,103092.43,100,1783.21
1/3/2024,11,N1-NHTB1201,0,0,0,97552.58,100,1690.88
1/3/2024,11,N1-NISB1203,0,0,0,100573,100,1741.22
1/3/2024,11,N1-NISB1206,0,0,0,84299.8,100,1470
1/3/2024,11,N1-NJLM1203,0,0,0,114650.04,100,1975.83
1/3/2024,11,N1-NKLI1201,0,0,0,127577.27,100,2191.29
1/3/2024,11,N1-NKRT1202,0,0,0,118945.93,100,2047.43
1/3/2024,11,N1-NKTA1202,0,0,0,74373.3,100,1304.56
1/3/2024,11,N1-NKYL5201,0,0,0,126505.11,100,2173.42
1/3/2024,11,N1-NMAK1201,0,0,0,103184.38,100,1784.74
1/3/2024,11,N1-NMAK1202,0,0,0,108604.31,100,1875.07
1/3/2024,11,N1-NPDK1201,0,0,0,73435.04,100,1288.92
1/3/2024,11,N1-NPLD1201,0,0,0,114077.25,100,1966.29
1/3/2024,11,N1-NQML1205,0,0,0,117597.37,100,2024.96
1/3/2024,11,N1-NRWK1201,0,0,0,112644.16,100,1942.4
1/3/2024,11,N1-NRWP1201,0,0,0,92358,100,1604.3
1/3/2024,11,N1-NRWP1208,0,0,0,86055.77,100,1499.26
1/3/2024,11,N1-NRWP1211,0,0,0,58431.43,100,1038.86
1/3/2024,11,N1-NRWP1212,0,0,0,78592.62,100,1374.88
1/3/2024,11,N1-NRWP1214,0,0,0,74279.94,100,1303
1/3/2024,11,N1-NSAL1203,0,0,0,86090.28,100,1499.84
1/3/2024,11,N1-NSNA1202,0,0,0,115104.56,100,1983.41
1/3/2024,11,N1-NTRL1201,0,0,0,63256.95,100,1119.28
1/3/2024,11,N2-NBRI1201,0,0,0,47424.01,100,855.4
1/3/2024,11,N2-NBTG1202,0,0,0,63337.81,100,1120.63
1/3/2024,11,N2-NCHT1203,0,0,0,127053.57,100,2182.56
1/3/2024,11,N2-NCHT1204,0,0,0,168234.34,100,2868.91
1/3/2024,11,N2-NCHT1205,0,0,0,90971.55,100,1581.19
1/3/2024,11,N2-NCKD1201,0,0,0,45399.13,100,821.65
1/3/2024,11,N2-NCLS1201,0,0,0,28196.89,100,534.95
1/3/2024,11,N2-NDIR1201,0,0,0,123286.63,100,2119.78
1/3/2024,11,N2-NDIR1202,0,0,0,152370.92,100,2604.52
1/3/2024,11,N2-NDSU1201,0,0,0,18173.15,100,367.89
1/3/2024,11,N2-NGHU1201,0,0,0,60191.4,100,1068.19
1/3/2024,11,N2-NGIL1201,0,0,0,39288.65,100,719.81
1/3/2024,11,N2-NHAL1201,0,0,0,75797.75,100,1328.3
1/3/2024,11,N2-NHRI1201,0,0,0,78509.34,100,1373.49
1/3/2024,11,N2-NKDU1202,0,0,0,37832.26,100,695.54
1/3/2024,11,N2-NKKA1201,0,0,0,44071.73,100,799.53
1/3/2024,11,N2-NMDI1201,0,0,0,88865.08,100,1546.08
1/3/2024,11,N2-NMDY1201,0,0,0,51276.52,100,919.61
1/3/2024,11,N2-NMND1201,0,0,0,45723.54,100,827.06
1/3/2024,11,N2-NMTA1201,0,0,0,41177.51,100,751.29
1/3/2024,11,N2-NOGH1201,0,0,0,65968.91,100,1164.48
1/3/2024,11,N2-NPTN1201,0,0,0,43449.49,100,789.16
1/3/2024,11,N2-NSHA1202,0,0,0,78035.23,100,1365.59
1/3/2024,11,N2-NSKI1201,0,0,0,75197.62,100,1318.29
1/3/2024,11,N2-NSWT1201,0,0,0,51399.78,100,921.66
1/3/2024,11,N2-NSWT1202,0,0,0,59068.76,100,1049.48
1/3/2024,11,N2-NTAX1201,0,0,0,76459.08,100,1339.32
1/3/2024,11,N2-NTKT1201,0,0,0,46093.48,100,833.22
1/3/2024,11,N2-NTMG7201,0,0,0,47233.05,100,852.22
1/3/2024,11,N3-NBAY1201,0,0,0,48966.56,100,881.11
1/3/2024,11,N3-NBNE1201,0,0,0,87736.5,100,1527.28
1/3/2024,11,N3-NCGY1201,0,0,0,71927.37,100,1263.79
1/3/2024,11,N3-NCHD1203,0,0,0,88036.99,100,1532.28
1/3/2024,11,N3-NDGI1201,0,0,0,62937.53,100,1113.96
1/3/2024,11,N3-NDIK1201,0,0,0,57504.85,100,1023.41
1/3/2024,11,N3-NDIK1207,0,0,0,97481.48,100,1689.69
1/3/2024,11,N3-NHNG1202,0,0,0,80437.45,100,1405.62
1/3/2024,11,N3-NJRA1201,0,0,0,66144.19,100,1167.4
1/3/2024,11,N3-NKMR1203,0,0,0,85317.79,100,1486.96
1/3/2024,11,N3-NKRK1202,0,0,0,75228.77,100,1318.81
1/3/2024,11,N3-NLDK1201,0,0,0,77875.04,100,1362.92
1/3/2024,11,N3-NLHT1201,0,0,0,72699.91,100,1276.67
1/3/2024,11,N3-NLKM1201,0,0,0,72623.97,100,1275.4
1/3/2024,11,N3-NLKM1203,0,0,0,58386.9,100,1038.12
1/3/2024,11,N3-NMAG1202,0,0,0,67564.16,100,1191.07
1/3/2024,11,N3-NMDN1201,0,0,0,73557.32,100,1290.96
1/3/2024,11,N3-NMDN1204,0,0,0,60152.4,100,1067.54
1/3/2024,11,N3-NNOW1201,0,0,0,121088.48,100,2083.14
1/3/2024,11,N3-NOHT1207,0,0,0,103778.31,100,1794.64
1/3/2024,11,N3-NPAB1201,0,0,0,105521.13,100,1823.69
1/3/2024,11,N3-NPCH1201,0,0,0,65257.86,100,1152.63
1/3/2024,11,N3-NPEW1202,0,0,0,142949.21,100,2447.49
1/3/2024,11,N3-NPEW1210,0,0,0,99502.49,100,1723.37
1/3/2024,11,N3-NPHR1202,0,0,0,80778.01,100,1411.3
1/3/2024,11,N3-NPIR1201,0,0,0,79911.86,100,1396.86
1/3/2024,11,N3-NRSP1201,0,0,0,74721.9,100,1310.37
1/3/2024,11,N3-NSQD1201,0,0,0,90890.18,100,1579.84
1/3/2024,11,N3-NTBI1201,0,0,0,48940.61,100,880.68
1/3/2024,11,N3-NTGI1201,0,0,0,60659.56,100,1075.99
1/3/2024,11,N3-NTNK1201,0,0,0,59186.97,100,1051.45
1/3/2024,11,S1-SCMN1202,0,0,0,42509.72,100,773.5
1/3/2024,11,S1-SDAL1202,0,0,0,102573.2,100,1774.55
1/3/2024,11,S1-SDAY1201,0,0,0,49485.1,100,889.75
1/3/2024,11,S1-SDMJ1201,0,0,0,13959.67,100,297.66
1/3/2024,11,S1-SDUK1202,0,0,0,30049.76,100,565.83
1/3/2024,11,S1-SKHI1201,0,0,0,78236.37,100,1368.94
1/3/2024,11,S1-SKHI1221,0,0,0,112571.6,100,1941.19
1/3/2024,11,S1-SKHI1228,0,0,0,194269.65,100,3302.83
1/3/2024,11,S1-SKHI1232,0,0,0,86492.16,100,1506.54
1/3/2024,11,S1-SKHI1235,0,0,0,76663.02,100,1342.72
1/3/2024,11,S1-SKHI1241,0,0,0,61950.19,100,1097.5
1/3/2024,11,S1-SKHI1243,0,0,0,93523.22,100,1623.72
1/3/2024,11,S1-SKHI1244,0,0,0,85168.11,100,1484.47
1/3/2024,11,S1-SKHI1245,0,0,0,83753.35,100,1460.89
1/3/2024,11,S1-SKHI1248,0,0,0,77751.04,100,1360.85
1/3/2024,11,S1-SKHI1251,0,0,0,167626.18,100,2858.77
1/3/2024,11,S1-SKHI1253,0,0,0,89529.05,100,1557.15
1/3/2024,11,S1-SKHI1254,0,0,0,341261.34,100,5752.69
1/3/2024,11,S1-SKHI1255,0,0,0,74922.48,100,1313.71
1/3/2024,11,S1-SKHI1256,0,0,0,302345.21,100,5104.09
1/3/2024,11,S1-SKHI1257,0,0,0,75115.08,100,1316.92
1/3/2024,11,S1-SKHI5206,0,0,0,43910.85,100,796.85
1/3/2024,11,S1-SKHI5219,0,0,0,193793.88,100,3294.9
1/3/2024,11,S1-SKHZ7201,0,0,0,222055.96,100,3765.93
1/3/2024,11,S1-SKLT5201,0,0,0,0,100,65
1/3/2024,11,S1-SLRI7201,0,0,0,104865.31,100,1812.76
1/3/2024,11,S1-SMST5201,0,0,0,14244,100,302.4
1/3/2024,11,S1-SNAS7201,0,0,0,2249.67,100,102.49
1/3/2024,11,S1-SNKI1201,0,0,0,66400.34,100,1171.67
1/3/2024,11,S1-SPJG5202,0,0,0,41978.64,100,764.64
1/3/2024,11,S1-SQSU5201,0,0,0,195002.34,100,3315.04
1/3/2024,11,S1-SRIB1201,0,0,0,49127.67,100,883.79
1/3/2024,11,S1-SSBI1202,0,0,0,34527.06,100,640.45
1/3/2024,11,S1-STRB1201,0,0,0,57630.03,100,1025.5
1/3/2024,11,S1-SUET1209,0,0,0,91135.22,100,1583.92
1/3/2024,11,S1-SUET1210,0,0,0,101477.75,100,1756.3
1/3/2024,11,S1-SUET1212,0,0,0,168932.71,100,2880.55
1/3/2024,11,S1-SUET1213,0,0,0,135546.35,100,2324.11
1/3/2024,11,S1-SUTH5201,0,0,0,93434.39,100,1622.24
1/3/2024,11,S1-SZHB1201,0,0,0,67593.33,100,1191.56
1/3/2024,11,S2-FKBL4201,0,0,0,163737.66,100,2793.96
1/3/2024,11,S2-FKHN1202,0,0,0,154296.78,100,2636.61
1/3/2024,11,S2-FLQT7201,0,0,0,71529.71,100,1257.16
1/3/2024,11,S2-SADU1201,0,0,0,141723.84,100,2427.06
1/3/2024,11,S2-SDGR1201,0,0,0,53936.98,100,963.95
1/3/2024,11,S2-SDKI1201,0,0,0,264751.75,100,4477.53
1/3/2024,11,S2-SGOL1202,0,0,0,71746.89,100,1260.78
1/3/2024,11,S2-SHAL5201,0,0,0,217560.56,100,3691.01
1/3/2024,11,S2-SHDD1204,0,0,0,127961.03,100,2197.68
1/3/2024,11,S2-SHDD1206,0,0,0,213846,100,3629.1
1/3/2024,11,S2-SHDD1207,0,0,0,129391.67,100,2221.53
1/3/2024,11,S2-SHDD1208,0,0,0,71217.83,100,1251.96
1/3/2024,11,S2-SILK1201,0,0,0,263929.92,100,4463.83
1/3/2024,11,S2-SJCB1202,0,0,0,7479.16,100,189.65
1/3/2024,11,S2-SKHP1201,0,0,0,132050.64,100,2265.84
1/3/2024,11,S2-SKHR1203,0,0,0,43003.97,100,781.73
1/3/2024,11,S2-SKND5201,0,0,0,16520.91,100,340.35
1/3/2024,11,S2-SKNS1201,0,0,0,135837.97,100,2328.97
1/3/2024,11,S2-SKSM7201,0,0,0,45488.11,100,823.14
1/3/2024,11,S2-SKUN1203,0,0,0,92385.24,100,1604.75
1/3/2024,11,S2-SLAR1202,0,0,0,14027,100,298.78
1/3/2024,11,S2-SLAR1204,0,0,0,158316.3,100,2703.61
1/3/2024,11,S2-SLAR1205,0,0,0,155643.43,100,2659.06
1/3/2024,11,S2-SMEH1201,0,0,0,26544.68,100,507.41
1/3/2024,11,S2-SMIT1201,0,0,0,93641.92,100,1625.7
1/3/2024,11,S2-SMOR1204,0,0,0,20303.5,100,403.39
1/3/2024,11,S2-SMPK1202,0,0,0,81518,100,1423.63
1/3/2024,11,S2-SPAK1201,0,0,0,108008.41,100,1865.14
1/3/2024,11,S2-SRNP1201,0,0,0,105025.43,100,1815.42
1/3/2024,11,S2-SROH1201,0,0,0,119488.8,100,2056.48
1/3/2024,11,S2-SSAJ1202,0,0,0,118247.28,100,2035.79
1/3/2024,11,S2-SSEW1203,0,0,0,382369.98,100,6437.83
1/3/2024,11,S2-SSHD7201,0,0,0,55301.04,100,986.68
1/3/2024,11,S2-SSKZ1204,0,0,0,229739.05,100,3893.98
1/3/2024,11,S2-SSNG1201,0,0,0,99148.53,100,1717.48
1/3/2024,11,S2-STAY1203,0,0,0,82117.08,100,1433.62
1/3/2024,11,S2-STDM1202,0,0,0,297215.97,100,5018.6
1/3/2024,11,S2-STHA1203,0,0,0,109829.75,100,1895.5
1/3/2024,11,S2-STMK7201,0,0,0,146807.31,100,2511.79
1/3/2024,11,S2-SUMK1201,0,0,0,97613.98,100,1691.9
1/3/2024,11,S2-SWNS1205,0,0,0,88819.89,100,1545.33
1/3/2024,10,C1-CBPU1202,0,0,0,38654.81,100,709.25
1/3/2024,10,C1-CHAV1203,0,0,0,94398.19,100,1638.3
1/3/2024,10,C1-CKAM1202,0,0,0,34308.08,100,636.8
1/3/2024,10,C1-CKHN1202,0,0,0,152329.62,100,2603.83
1/3/2024,10,C1-CKRK1202,0,0,0,93017,100,1615.28
1/3/2024,10,C1-CLHE1207,0,0,0,133447.6,100,2289.13
1/3/2024,10,C1-CLHE1210,0,0,0,144468.94,100,2472.82
1/3/2024,10,C1-CLHE1229,0,0,0,106032.14,100,1832.2
1/3/2024,10,C1-CLHE1234,0,0,0,162325.31,100,2770.42
1/3/2024,10,C1-CLHE1235,0,0,0,66198.8,100,1168.31
1/3/2024,10,C1-CLHE1238,0,0,0,202996.69,100,3448.28
1/3/2024,10,C1-CLHE1239,0,0,0,71234.55,100,1252.24
1/3/2024,10,C1-CNKN1201,0,0,0,63723.54,100,1127.06
1/3/2024,10,C1-COKR1204,0,0,0,251243.69,100,4252.39
1/3/2024,10,C1-CRKH1202,0,0,0,22841.54,100,445.69
1/3/2024,10,C1-CSRA1207,0,0,0,63376.35,100,1121.27
1/3/2024,10,C1-CSWL1208,0,0,0,248341.91,100,4204.03
1/3/2024,10,C1-FARW1204,0,0,0,220669.03,100,3742.82
1/3/2024,10,C1-FBRW1202,0,0,0,302860.73,100,5112.68
1/3/2024,10,C1-FCCW1202,0,0,0,94961.19,100,1647.69
1/3/2024,10,C1-FKSW1201,0,0,0,89877.64,100,1562.96
1/3/2024,10,C1-FPKT1202,0,0,0,154775.7,100,2644.6
1/3/2024,10,C2-CSFD1202,0,0,0,5200.48,100,151.67
1/3/2024,10,C2-FCHN1204,0,0,0,84404.31,100,1471.74
1/3/2024,10,C2-FCHN1205,0,0,0,96803.66,100,1678.39
1/3/2024,10,C2-FFSD1210,0,0,0,121568.86,100,2091.15
1/3/2024,10,C2-FFSD1212,0,0,0,98124.94,100,1700.42
1/3/2024,10,C2-FFSD1213,0,0,0,85407.89,100,1488.46
1/3/2024,10,C2-FFSD1214,0,0,0,159011.13,100,2715.19
1/3/2024,10,C2-FFSD1219,0,0,0,100479.93,100,1739.67
1/3/2024,10,C2-FFSD1220,0,0,0,123723.68,100,2127.06
1/3/2024,10,C2-FKML7201,0,0,0,60588.21,100,1074.8
1/3/2024,10,C2-FKMN7201,0,0,0,138050.13,100,2365.84
1/3/2024,10,C2-FMNW1206,0,0,0,269920,100,4563.67
1/3/2024,10,C2-FPML1201,0,0,0,127822.34,100,2195.37
1/3/2024,10,C2-FSGD1204,0,0,0,137454.29,100,2355.9
1/3/2024,10,C2-FSGD1206,0,0,0,63767.95,100,1127.8
1/3/2024,10,C2-FSHK1201,0,0,0,129334.11,100,2220.57
1/3/2024,10,C2-FSMN7202,0,0,0,135036.03,100,2315.6
1/3/2024,10,C2-FSWI7201,0,0,0,126509.18,100,2173.49
1/3/2024,10,C2-FTDA1201,0,0,0,62278.88,100,1102.98
1/3/2024,10,C2-FTTS1203,0,0,0,120772.9,100,2077.88
1/3/2024,10,C2-FTTS1204,0,0,0,109845.85,100,1895.76
1/3/2024,10,C3-FAPR1201,0,0,0,305873.57,100,5162.89
1/3/2024,10,C3-FBKR1202,0,0,0,70401.41,100,1238.36
1/3/2024,10,C3-FBKR1203,0,0,0,45745.42,100,827.42
1/3/2024,10,C3-FBWP1201,0,0,0,357749.87,100,6027.5
1/3/2024,10,C3-FBWP1203,0,0,0,150615.95,100,2575.27
1/3/2024,10,C3-FCHM4202,0,0,0,132402.69,100,2271.71
1/3/2024,10,C3-FCKA1202,0,0,0,111189.98,100,1918.17
1/3/2024,10,C3-FCSS1203,0,0,0,37390.06,100,688.17
1/3/2024,10,C3-FDGK1204,0,0,0,116277.1,100,2002.95
1/3/2024,10,C3-FDKN1201,0,0,0,104604.64,100,1808.41
1/3/2024,10,C3-FDNY1201,0,0,0,142727.61,100,2443.79
1/3/2024,10,C3-FFAB1201,0,0,0,54701.52,100,976.69
1/3/2024,10,C3-FFTP1202,0,0,0,119041.1,100,2049.02
1/3/2024,10,C3-FJAM1202,0,0,0,87440.53,100,1522.34
1/3/2024,10,C3-FJAN1202,0,0,0,142108.96,100,2433.48
1/3/2024,10,C3-FJNG1208,0,0,0,94973.08,100,1647.88
1/3/2024,10,C3-FJNG1210,0,0,0,54574.12,100,974.57
1/3/2024,10,C3-FJNG1211,0,0,0,37616.86,100,691.95
1/3/2024,10,C3-FJNG1212,0,0,0,137086.08,100,2349.77
1/3/2024,10,C3-FJNG1213,0,0,0,143428.4,100,2455.47
1/3/2024,10,C3-FJPW1203,0,0,0,112097.42,100,1933.29
1/3/2024,10,C3-FKBW1204,0,0,0,72191.6,100,1268.19
1/3/2024,10,C3-FKCT1201,0,0,0,168241.57,100,2869.03
1/3/2024,10,C3-FKHT4201,0,0,0,254316.1,100,4303.6
1/3/2024,10,C3-FLOD1204,0,0,0,67044.28,100,1182.4
1/3/2024,10,C3-FMCN1202,0,0,0,90357.5,100,1570.96
1/3/2024,10,C3-FMLC4201,0,0,0,151630.71,100,2592.18
1/3/2024,10,C3-FMUX1214,0,0,0,169741.66,100,2894.03
1/3/2024,10,C3-FMZG1201,0,0,0,110295.73,100,1903.26
1/3/2024,10,C3-FPLN1202,0,0,0,91281.39,100,1586.36
1/3/2024,10,C3-FRJK1201,0,0,0,116546.27,100,2007.44
1/3/2024,10,C3-FRJN1203,0,0,0,158589.14,100,2708.15
1/3/2024,10,C3-FSHD1201,0,0,0,24020.73,100,465.35
1/3/2024,10,C3-FSKT1202,0,0,0,139989.73,100,2398.16
1/3/2024,10,C3-FSSD1202,0,0,0,94181.81,100,1634.7
1/3/2024,10,C3-FSUJ1201,0,0,0,117469.95,100,2022.83
1/3/2024,10,C3-FTBS1201,0,0,0,97362.09,100,1687.7
1/3/2024,10,C3-FTSA1206,0,0,0,49004.69,100,881.74
1/3/2024,10,C3-FVHR4204,0,0,0,86871.85,100,1512.86
1/3/2024,10,C3-FVHR4205,0,0,0,156994.39,100,2681.57
1/3/2024,10,C3-FYZM1201,0,0,0,109571.45,100,1891.19
1/3/2024,10,C3-FYZM1202,0,0,0,20764.81,100,411.08
1/3/2024,10,C4-CAPC1201,0,0,0,24653.44,100,475.89
1/3/2024,10,C4-CDNG1202,0,0,0,76304.94,100,1336.75
1/3/2024,10,C4-CDSK1202,0,0,0,27044.84,100,515.75
1/3/2024,10,C4-CGJT1207,0,0,0,89062.57,100,1549.38
1/3/2024,10,C4-CGUJ1207,0,0,0,108135.18,100,1867.25
1/3/2024,10,C4-CGUJ1209,0,0,0,90930.88,100,1580.51
1/3/2024,10,C4-CGUJ1210,0,0,0,145374.48,100,2487.91
1/3/2024,10,C4-CLMA1201,0,0,0,62165.97,100,1101.1
1/3/2024,10,C4-CMBD1201,0,0,0,79792.44,100,1394.87
1/3/2024,10,C4-CMBD1202,0,0,0,209950.51,100,3564.18
1/3/2024,10,C4-CNWL1202,0,0,0,17358.09,100,354.3
1/3/2024,10,C4-CNWL1204,0,0,0,11829.79,100,262.16
1/3/2024,10,C4-CPBN1202,0,0,0,57868.43,100,1029.47
1/3/2024,10,C4-CPHA1201,0,0,0,49333.49,100,887.22
1/3/2024,10,C4-CPSR1204,0,0,0,86903.75,100,1513.4
1/3/2024,10,C4-CQDS1202,0,0,0,82473.11,100,1439.55
1/3/2024,10,C4-CSAM1202,0,0,0,57117.3,100,1016.96
1/3/2024,10,C4-CSLT1204,0,0,0,109984.19,100,1898.07
1/3/2024,10,C4-CSLT1208,0,0,0,8266.56,100,202.78
1/3/2024,10,C4-CSLT1212,0,0,0,8378.43,100,204.64
1/3/2024,10,C4-CWZD1201,0,0,0,121466.4,100,2089.44
1/3/2024,10,N1-NBGH1201,0,0,0,123318.28,100,2120.3
1/3/2024,10,N1-NBHM1201,0,0,0,136570.47,100,2341.17
1/3/2024,10,N1-NCSS1203,0,0,0,106185.54,100,1834.76
1/3/2024,10,N1-NCWL1202,0,0,0,90396.23,100,1571.6
1/3/2024,10,N1-NDHR1202,0,0,0,114284.74,100,1969.75
1/3/2024,10,N1-NDNA1202,0,0,0,81498.29,100,1423.3
1/3/2024,10,N1-NFTJ1201,0,0,0,72418.43,100,1271.97
1/3/2024,10,N1-NGKN1202,0,0,0,65527.2,100,1157.12
1/3/2024,10,N1-NHAJ1201,0,0,0,118192.08,100,2034.87
1/3/2024,10,N1-NHTB1201,0,0,0,99788.18,100,1728.14
1/3/2024,10,N1-NISB1203,0,0,0,98715.65,100,1710.26
1/3/2024,10,N1-NISB1206,0,0,0,86966.78,100,1514.45
1/3/2024,10,N1-NJLM1203,0,0,0,106926.21,100,1847.1
1/3/2024,10,N1-NKLI1201,0,0,0,137113.55,100,2350.23
1/3/2024,10,N1-NKRT1202,0,0,0,126247.19,100,2169.12
1/3/2024,10,N1-NKTA1202,0,0,0,78371.31,100,1371.19
1/3/2024,10,N1-NKYL5201,0,0,0,134469.98,100,2306.17
1/3/2024,10,N1-NMAK1201,0,0,0,101084.46,100,1749.74
1/3/2024,10,N1-NMAK1202,0,0,0,113738.29,100,1960.64
1/3/2024,10,N1-NPDK1201,0,0,0,72725.61,100,1277.09
1/3/2024,10,N1-NPLD1201,0,0,0,123125.54,100,2117.09
1/3/2024,10,N1-NQML1205,0,0,0,118474.29,100,2039.57
1/3/2024,10,N1-NRWK1201,0,0,0,113615.62,100,1958.59
1/3/2024,10,N1-NRWP1201,0,0,0,104046.32,100,1799.11
1/3/2024,10,N1-NRWP1208,0,0,0,93623.7,100,1625.4
1/3/2024,10,N1-NRWP1211,0,0,0,74474.6,100,1306.24
1/3/2024,10,N1-NRWP1212,0,0,0,87733.84,100,1527.23
1/3/2024,10,N1-NRWP1214,0,0,0,80193.98,100,1401.57
1/3/2024,10,N1-NSAL1203,0,0,0,79144.04,100,1384.07
1/3/2024,10,N1-NSNA1202,0,0,0,126756.63,100,2177.61
1/3/2024,10,N1-NTRL1201,0,0,0,64955.6,100,1147.59
1/3/2024,10,N2-NBRI1201,0,0,0,50460.55,100,906.01
1/3/2024,10,N2-NBTG1202,0,0,0,66328.5,100,1170.48
1/3/2024,10,N2-NCHT1203,0,0,0,92623.1,100,1608.72
1/3/2024,10,N2-NCHT1204,0,0,0,179476.18,100,3056.27
1/3/2024,10,N2-NCHT1205,0,0,0,81852.22,100,1429.2
1/3/2024,10,N2-NCKD1201,0,0,0,48201.5,100,868.36
